ID,Feature,Category,swap_proportion,Acc,Acc_after,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_7,thalach,154.0-202.0,0.01,0.0,0.0,nan,0.00010280314665887856,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_8,exang,0.0,0.01,0.0,0.0,nan,0.00010280314665887856,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_8,exang,1.0,0.01,nan,nan,nan,0.00010280314665887856,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_9,oldpeak,0.9-6.2,0.01,nan,nan,nan,0.00010280314665887856,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_9,oldpeak,0.0-0.8,0.01,0.0,0.0,nan,0.00010280314665887856,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_10,ca,0.0-1.0,0.01,0.0,0.0,nan,0.00010280314665887856,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_10,ca,2.0-3.0,0.01,nan,nan,nan,0.00010280314665887856,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,3.0,0.01,0.0,0.0,nan,0.00010280314665887856,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_11,thal,6.0,0.01,nan,nan,nan,0.00010280314665887856,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.01,nan,nan,nan,0.00010280314665887856,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_0,age,0.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_0,age,1.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,0.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,1.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_2,cp,1.0-3.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_2,cp,4.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_3,trestbps,132.0-200.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_3,trestbps,94.0-130.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_4,chol,126.0-243.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_4,chol,244.0-564.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_5,fbs,0.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_5,fbs,1.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_6,restecg,0.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,1.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_7,thalach,71.0-153.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_7,thalach,154.0-202.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_8,exang,0.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_8,exang,1.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_9,oldpeak,0.9-6.2,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_9,oldpeak,0.0-0.8,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_10,ca,0.0-1.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_10,ca,2.0-3.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,3.0,0.01,100.0,100.0,nan,9.98365985214755e-05,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_11,thal,6.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.01,nan,nan,nan,9.98365985214755e-05,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_0,age,0.0,0.01,0.0,0.0,nan,0.00023805051391397806,0.9983536415124743,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_0,age,1.0,0.01,nan,nan,nan,0.00023805051391397806,0.9983536415124743,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,0.0,0.01,nan,nan,nan,0.00023805051391397806,0.9983536415124743,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,1.0,0.01,0.0,0.0,nan,0.00023805051391397806,0.9983536415124743,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_2,cp,1.0-3.0,0.01,0.0,0.0,nan,0.00023665875410453898,0.9954890970141524,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_2,cp,4.0,0.01,nan,nan,nan,0.00023665875410453898,0.9954890970141524,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_3,trestbps,132.0-200.0,0.01,nan,nan,nan,0.0018451300458893535,1.0,0.003465909245709273,0.029076766576675322,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_3,trestbps,94.0-130.0,0.01,0.0,0.0,nan,0.0018451300458893535,1.0,0.003465909245709273,0.029076766576675322,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_4,chol,126.0-243.0,0.01,0.0,0.0,nan,0.001853515596766765,1.0,0.0043434195059622385,0.03349457732231768,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_4,chol,244.0-564.0,0.01,nan,nan,nan,0.001853515596766765,1.0,0.0043434195059622385,0.03349457732231768,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_5,fbs,0.0,0.01,0.0,0.0,nan,9.379726502462006e-05,0.9984087424844235,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_5,fbs,1.0,0.01,nan,nan,nan,9.379726502462006e-05,0.9984087424844235,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.01,0.0,0.0,nan,0.0003156226308241981,0.9976099911510733,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_6,restecg,1.0,0.01,nan,nan,nan,0.0003156226308241981,0.9976099911510733,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.01,nan,nan,nan,0.0003156226308241981,0.9976099911510733,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_7,thalach,71.0-153.0,0.01,nan,nan,nan,0.002906899660653368,1.0,0.0030903622920565163,0.027865857933107127,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_7,thalach,154.0-202.0,0.01,0.0,0.0,nan,0.002906899660653368,1.0,0.0030903622920565163,0.027865857933107127,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_8,exang,0.0,0.01,0.0,0.0,nan,9.379726502462006e-05,0.9984087424844235,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_8,exang,1.0,0.01,nan,nan,nan,9.379726502462006e-05,0.9984087424844235,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_9,oldpeak,0.9-6.2,0.01,nan,nan,nan,0.00024907888144798526,0.9960234749266917,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_9,oldpeak,0.0-0.8,0.01,0.0,0.0,nan,0.00024907888144798526,0.9960234749266917,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_10,ca,0.0-1.0,0.01,0.0,0.0,nan,8.850060762102272e-05,0.9977587804843482,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_10,ca,2.0-3.0,0.01,nan,nan,nan,8.850060762102272e-05,0.9977587804843482,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,3.0,0.01,0.0,0.0,nan,0.0001661059769887493,0.9910312089651151,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_11,thal,6.0,0.01,nan,nan,nan,0.0001661059769887493,0.9910312089651151,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.01,nan,nan,nan,0.0001661059769887493,0.9910312089651151,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_0,age,0.0,0.01,100.0,100.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_0,age,1.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,0.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,1.0,0.01,100.0,100.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_2,cp,1.0-3.0,0.01,0.0,0.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_2,cp,4.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_3,trestbps,132.0-200.0,0.01,0.0,0.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_3,trestbps,94.0-130.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_4,chol,126.0-243.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_4,chol,244.0-564.0,0.01,0.0,0.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_5,fbs,0.0,0.01,100.0,100.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_5,fbs,1.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.01,100.0,100.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_6,restecg,1.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_7,thalach,71.0-153.0,0.01,0.0,0.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_7,thalach,154.0-202.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_8,exang,0.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_8,exang,1.0,0.01,100.0,100.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_9,oldpeak,0.9-6.2,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_9,oldpeak,0.0-0.8,0.01,0.0,0.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_10,ca,0.0-1.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_10,ca,2.0-3.0,0.01,0.0,0.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_11,thal,3.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,6.0,0.01,100.0,100.0,nan,0.000157212591126851,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_11,thal,7.0,0.01,nan,nan,nan,0.000157212591126851,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_0,age,0.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_0,age,1.0,0.01,100.0,100.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_1,sex,0.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,1.0,0.01,100.0,100.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_2,cp,1.0-3.0,0.01,0.0,0.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_2,cp,4.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_3,trestbps,132.0-200.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_3,trestbps,94.0-130.0,0.01,0.0,0.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_4,chol,126.0-243.0,0.01,0.0,0.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_4,chol,244.0-564.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_5,fbs,0.0,0.01,100.0,100.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_5,fbs,1.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.01,100.0,100.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_6,restecg,1.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_7,thalach,71.0-153.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_7,thalach,154.0-202.0,0.01,0.0,0.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_8,exang,0.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_8,exang,1.0,0.01,100.0,100.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_9,oldpeak,0.9-6.2,0.01,0.0,0.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_9,oldpeak,0.0-0.8,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_10,ca,0.0-1.0,0.01,0.0,0.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_10,ca,2.0-3.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,3.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,6.0,0.01,nan,nan,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.01,100.0,100.0,0.9999999743955015,0.00022170445283423938,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_0,age,0.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_0,age,1.0,0.05,100.0,100.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_1,sex,0.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,1.0,0.05,100.0,100.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_2,cp,1.0-3.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_2,cp,4.0,0.05,0.0,0.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_3,trestbps,132.0-200.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_3,trestbps,94.0-130.0,0.05,0.0,0.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_4,chol,126.0-243.0,0.05,0.0,0.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_4,chol,244.0-564.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_5,fbs,0.0,0.05,100.0,100.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_5,fbs,1.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.05,100.0,100.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_6,restecg,1.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_7,thalach,71.0-153.0,0.05,0.0,0.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_7,thalach,154.0-202.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_8,exang,0.0,0.05,100.0,100.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_8,exang,1.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_9,oldpeak,0.9-6.2,0.05,0.0,0.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_9,oldpeak,0.0-0.8,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_10,ca,0.0-1.0,0.05,0.0,0.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_10,ca,2.0-3.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,3.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,6.0,0.05,nan,nan,nan,0.000260885500743026,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.05,100.0,100.0,nan,0.000260885500743026,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_0,age,0.0,0.05,100.0,100.0,nan,0.00022249641402666935,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_0,age,1.0,0.05,nan,nan,nan,0.00022249641402666935,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,0.0,0.05,nan,nan,nan,0.00022249641402666935,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,1.0,0.05,100.0,100.0,nan,0.00022249641402666935,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_2,cp,1.0-3.0,0.05,nan,nan,nan,0.00022249641402666935,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_2,cp,4.0,0.05,100.0,100.0,nan,0.00022249641402666935,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_3,trestbps,132.0-200.0,0.05,100.0,100.0,nan,0.00022249641402666935,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_3,trestbps,94.0-130.0,0.05,nan,nan,nan,0.00022249641402666935,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
